// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

1318,HEATER,Heater,Heater,146,8180,1,1893,1611,3,50,25,199,50,89,49,50,30,88,35,10,12,1,2,43,0x3695,1,1452,483,528,0,17098,2449,31147,1874,17425,1008,1475,2136,5324,4242,2879,2206,12187,4329,1093,2826,14326,3519,31081,1179,4488,389,16603,4973,7996,3262
1319,FREEZER,Freezer,Freezer,62,9990,1,1555,1749,1,445,216,127,38,68,47,50,45,55,25,10,12,1,2,41,0x3695,129,1260,960,672,0,4711,4435,13560,3831,16338,386,7764,2567,4257,455,547,4241,1086,3615,12148,3615,4896,204,31120,656,4386,2188,5319,1455,5479,2683
1320,OWL_DUKE,Owl Duke,Owl Duke,149,7381,1,1377,1953,1,116,153,80,45,54,51,45,88,88,50,10,12,2,6,60,0x6203695,129,1345,824,440,0,13403,4014,4682,2308,7122,4773,6745,749,6696,1171,13122,4487,20379,3533,4432,2978,13553,3183,28201,599,31019,2633,12232,1265,2539,1767
1321,DRAGON_TAIL,Dragon Tail,Dragon Tail,169,4680,1,1264,1422,1,216,45,63,25,61,65,35,40,52,20,10,12,1,4,44,0x2003695,1,862,534,312,0,13594,2449,14361,4472,9039,3283,25684,4602,2846,4228,687,2568,19810,321,7359,202,5586,834,1462,3722,31518,3748,5285,214,729,326
1322,SPRING_RABBIT,Spring Rabbit,Spring Rabbit,80,6684,1,1341,1509,1,516,78,108,42,68,66,35,30,48,5,10,12,1,2,42,0x83,1,1120,552,511,0,6754,2129,13814,897,1222,2415,5821,1975,28244,4189,20709,1057,5158,1504,20315,3623,25676,1124,6894,1165,12300,3909,20042,1540,4519,4247
1323,SEE_OTTER,Sea Otter,Sea Otter,29,1820,1,428,480,1,113,32,31,18,32,26,33,26,41,28,10,12,1,2,61,0x3885,1,1132,583,532,0,31412,4838,12200,3669,24209,4720,1964,357,1635,1560,17502,4329,20113,3836,2709,3455,7441,251,13271,1894,7448,1958,12948,4911,13231,2908

// WoE Treasure Boxes
1324,TREASURE_BOX1,Treasure Chest,Treasure Chest,189,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,28906,2403,28315,4107,13313,1702,12241,3904,20498,3441,7605,3035,7581,4158,31124,1780,1995,2727,6171,4948,2534,4392,2202,1901,27176,3238
1325,TREASURE_BOX2,Treasure Chest,Treasure Chest,46,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,7221,1858,19535,3758,24383,4772,723,2810,13600,1483,1919,4227,4302,757,20171,2078,24184,1405,16230,899,5015,2779,18724,705,12569,2676
1326,TREASURE_BOX3,Treasure Chest,Treasure Chest,104,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,6777,3254,2156,3032,19821,1362,12079,4729,4266,4623,20748,4317,687,1664,16504,1300,1186,3796,7957,1831,12339,4848,6706,409,12448,2251
1327,TREASURE_BOX4,Treasure Chest,Treasure Chest,1,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,20253,4783,14167,2802,24119,2032,5778,352,14725,236,1154,2261,2607,1760,19535,4615,19604,4220,7675,2208,6899,159,6128,3861,5533,2322
1328,TREASURE_BOX5,Treasure Chest,Treasure Chest,117,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,4108,2200,7471,3608,15110,2353,27325,3625,12253,4395,4200,445,31456,3294,28419,773,9106,2035,2739,4230,10010,1077,16018,3461,6081,1794
1329,TREASURE_BOX6,Treasure Chest,Treasure Chest,193,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,2805,3053,2108,4106,12510,4862,2612,2041,13916,1887,28382,3077,2281,4331,2211,2981,19143,1997,5919,1230,6751,610,6120,2780,14038,788
1330,TREASURE_BOX7,Treasure Chest,Treasure Chest,185,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,20081,3051,7373,4349,18700,1507,7427,3713,5019,1223,16567,634,7944,1705,12346,2401,12482,2156,14381,1403,4280,3852,7208,4025,12808,2056
1331,TREASURE_BOX8,Treasure Chest,Treasure Chest,1,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,16714,757,5401,596,16089,4737,6855,1998,31304,3369,13194,4333,16269,3727,6064,751,7136,1430,511,2101,7831,441,17424,2132,20027,795
1332,TREASURE_BOX9,Treasure Chest,Treasure Chest,154,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,12250,3912,1165,4790,28915,1885,1711,1663,2336,4009,20214,3953,4774,1350,1416,194,12498,1540,16449,3480,14389,2790,964,3968,14148,1068
1333,TREASURE_BOX10,Treasure Chest,Treasure Chest,68,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,19741,4846,16561,1790,7276,2080,566,520,19790,4067,5825,3887,31063,1334,28302,4547,12008,1047,5262,2118,19998,2506,13624,4725,12595,4981
1334,TREASURE_BOX11,Treasure Chest,Treasure Chest,39,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,13820,4572,680,4058,6335,483,24032,4552,6875,1115,18893,2070,24220,2869,7690,138,31161,2369,20224,2027,16037,1991,12717,3440,2711,3194
1335,TREASURE_BOX12,Treasure Chest,Treasure Chest,146,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,14075,2501,31606,2944,7582,2980,14561,1508,12581,1151,9016,1497,18529,4715,1426,4191,14276,2655,4488,2169,1757,2810,19658,3763,5341,526
1336,TREASURE_BOX13,Treasure Chest,Treasure Chest,130,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,28533,356,18900,1384,12853,3466,14228,3719,17019,2356,4911,429,2376,158,24199,3734,18564,939,12677,166,4512,3230,13945,3786,12723,2021
1337,TREASURE_BOX14,Treasure Chest,Treasure Chest,123,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,20307,1167,24041,4456,2357,2979,12752,3396,18653,1129,19889,2529,7627,4533,28763,1933,904,4795,27082,4096,1166,3612,4638,693,7635,4377
1338,TREASURE_BOX15,Treasure Chest,Treasure Chest,5,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,7436,2768,5565,4000,4626,3881,1291,3442,5809,2007,16603,1629,16270,3904,11006,4116,13543,1237,20180,1706,4985,931,2919,4641,5421,708
1339,TREASURE_BOX16,Treasure Chest,Treasure Chest,116,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,2152,990,12689,1289,1685,2018,18579,840,17508,485,4410,249,7297,1645,4295,329,17413,2019,13177,2672,5087,326,16698,4676,7164,578
1340,TREASURE_BOX17,Treasure Chest,Treasure Chest,50,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,4870,3141,12953,534,5905,267,7556,1497,22721,2669,6371,3143,7013,4219,4965,1884,12737,3684,12241,2196,18641,3247,4654,1682,24140,942
1341,TREASURE_BOX18,Treasure Chest,Treasure Chest,194,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,1259,3220,6346,3347,18584,3415,14725,3958,4394,3379,13006,731,13272,3227,4812,923,20227,4067,4061,1438,2305,3953,6784,4653,1129,298
1342,TREASURE_BOX19,Treasure Chest,Treasure Chest,170,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,20496,2681,5801,1305,4460,2712,31490,1381,6778,3838,4037,2939,2207,4508,1970,812,6074,3742,14349,1278,14190,256,24158,1354,31084,4470
1343,TREASURE_BOX20,Treasure Chest,Treasure Chest,32,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,1691,1214,31415,3520,2944,1229,2553,1941,14080,2526,13821,221,4925,4180,15026,682,12634,1220,16336,2792,31609,1556,18748,1281,7621,2242
1344,TREASURE_BOX21,Treasure Chest,Treasure Chest,162,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,19574,3749,2324,643,14435,1899,20120,3253,6168,708,5076,1050,2547,3714,13619,383,1377,4447,2127,4788,18693,2509,1040,2409,1809,4859
1345,TREASURE_BOX22,Treasure Chest,Treasure Chest,140,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,9102,3453,24018,4463,14136,4532,13409,1780,2424,1009,1480,4561,19941,4900,13035,706,19146,3779,31278,715,20294,2997,22008,1493,16249,1465
1346,TREASURE_BOX23,Treasure Chest,Treasure Chest,104,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,24296,635,5760,2661,6087,2200,4450,4925,16687,3573,7342,1829,4903,3831,1468,3566,4489,4373,2301,1609,6150,4754,6720,3175,31526,913
1347,TREASURE_BOX24,Treasure Chest,Treasure Chest,71,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,12206,3582,14256,3390,20029,4220,4168,2642,18559,4439,4631,1219,6200,2042,31211,735,4721,4879,7405,705,7757,1226,12039,2784,17247,1119
1348,TREASURE_BOX25,Treasure Chest,Treasure Chest,13,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,16753,1110,31160,2490,6140,1875,19079,1602,4148,4127,18813,4231,4836,1461,2633,4907,20270,3997,13944,1241,12085,4325,14124,4299,22901,3788
1349,TREASURE_BOX26,Treasure Chest,Treasure Chest,131,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,14536,3047,29104,1622,14561,2293,4455,2381,6455,1775,4170,386,7267,4215,18773,3440,17523,1413,2433,1670,12978,3149,16738,839,14343,468
1350,TREASURE_BOX27,Treasure Chest,Treasure Chest,94,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,980,2962,13177,2358,7471,888,20430,1134,20002,3668,12112,1670,1402,4274,5579,2114,545,4554,950,1892,19547,2598,5689,1219,4981,2484
1351,TREASURE_BOX28,Treasure Chest,Treasure Chest,169,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,14280,928,7581,2738,18821,2750,7363,3646,7425,3024,1401,310,1930,4931,13054,4326,12426,4765,12378,1886,20789,1463,22064,4792,15048,2183
1352,TREASURE_BOX29,Treasure Chest,Treasure Chest,71,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,7183,3849,7808,4919,13874,2526,2609,2720,546,1817,7432,1974,6058,4319,14229,3700,13561,697,4953,1869,12056,1583,12746,3646,5032,1390
1353,TREASURE_BOX30,Treasure Chest,Treasure Chest,72,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,1771,4426,1833,4784,7641,4558,5416,3034,1505,3222,7680,3926,20045,3020,31523,2397,2174,2808,9093,1844,14125,4067,14063,618,542,1799
1354,TREASURE_BOX31,Treasure Chest,Treasure Chest,11,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,12846,1120,6297,4849,17115,1410,4758,1579,31085,2380,2625,404,2244,3874,2345,376,2535,426,16976,1496,16745,1613,6464,3870,2998,3797
1355,TREASURE_BOX32,Treasure Chest,Treasure Chest,174,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,22870,219,20449,406,17152,4942,7097,2920,20088,3399,18733,4605,10022,4309,6488,4464,12681,4140,18971,1015,24353,943,1690,4036,24303,2969
1356,TREASURE_BOX33,Treasure Chest,Treasure Chest,155,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,6029,2754,13974,264,12435,4605,27015,2493,13508,4631,11022,4621,1055,1834,12731,2003,17278,452,5642,2177,6637,802,28462,500,2299,3485
1357,TREASURE_BOX34,Treasure Chest,Treasure Chest,27,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,6641,4629,6074,4862,11522,4213,1616,2891,7344,3668,4733,144,12354,2569,12432,2355,2766,3536,2747,1293,14268,3142,4954,1601,2604,4734
1358,TREASURE_BOX35,Treasure Chest,Treasure Chest,124,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,16514,727,6063,2467,31009,4271,13944,3639,13403,4848,24279,2957,19544,1195,25692,350,28764,601,505,839,7800,924,4410,3075,7277,2879
1359,TREASURE_BOX36,Treasure Chest,Treasure Chest,72,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,2355,1578,4967,1191,12272,4063,19834,3739,19159,1259,7736,178,16322,4307,706,3241,7503,2957,5740,2533,14032,204,6883,3164,5780,2388
1360,TREASURE_BOX37,Treasure Chest,Treasure Chest,195,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,6913,511,21014,3594,31420,4468,2702,4691,5266,4930,1744,3180,6371,1642,14578,2987,22005,1179,6150,2063,22675,1315,28321,830,1226,4878
1361,TREASURE_BOX38,Treasure Chest,Treasure Chest,166,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,6228,4716,7893,1135,1004,3222,12378,1738,1828,4635,738,2394,22686,2748,16707,1498,20123,1988,12237,3416,10031,4037,19747,3813,13782,3776
1362,TREASURE_BOX39,Treasure Chest,Treasure Chest,149,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,1,0,0,0,0,27253,1696,7397,461,5151,755,13003,3680,4160,1596,12741,1864,7497,1807,31504,1177,31073,643,9004,3575,13905,2288,14441,2518,2863,3442
1363,TREASURE_BOX40,Treasure Chest,Treasure Chest,27,0,0,0,0,1,1,1,0,0,0,0,0,0,999,0,0,0,0,0,20,0x6200000,129,0,0,0,0,15027,2700,1304,3337,20834,1231,7158,2955,17400,1268,19769,1398,2147,4233,12935,1611,5406,2978,24192,4415,22001,4929,6451,2286,12982,3619

// Yuno (5.0)
1364,G_ASSULTER,Assaulter,Assaulter,128,7798,1,0,0,1,344,119,83,49,100,86,30,20,82,15,10,12,1,6,44,0x2003695,129,1000,900,432,0,16228,4608,1434,4744,19826,4991,20011,4542,4743,4080,20018,995,20284,4731,4561,1644,1715,1970,4770,3216,12394,3232,6814,1896,5836,3363
1365,APOCALIPS,Apocalypse,Apocalypse,178,22090,1,3042,2282,2,631,120,136,26,130,53,76,25,89,15,10,12,2,0,60,0x91,129,1840,1440,384,0,4132,3957,14533,2498,2894,1155,29067,2039,5209,3951,7020,803,19972,3525,20461,4894,13678,1596,6023,3030,14376,317,27317,2027,29151,1575
1366,LAVA_GOLEM,Lava Golem,Lava Golem,174,8452,1,2232,1674,1,302,48,299,27,126,42,103,28,77,15,10,12,2,0,83,0x3095,1,2190,2040,336,0,1377,3993,27288,3798,13027,365,7498,3081,24294,2018,12094,1052,12002,4068,1537,537,12161,943,4435,1293,20380,334,4824,2611,2504,125
1367,BLAZZER,Blazer,Blazer,106,8121,1,1827,1371,1,445,61,116,60,99,75,55,70,60,65,10,12,1,6,43,0x2003295,129,1732,1332,540,0,7870,3881,24150,1116,12549,2254,1455,4499,19986,1631,1607,3081,19997,4089,20346,1800,17332,1314,31420,3633,7025,3346,1804,2219,25705,628
1368,GEOGRAPHER,Geographer,Geographer,8,3866,1,898,1010,1,595,9,158,42,81,26,35,56,60,60,10,12,1,3,62,0x84,129,1308,1008,480,0,31045,686,5279,2019,20509,4804,5846,3740,7218,2765,6650,4942,6039,4129,5081,469,17101,4782,22515,4693,13102,1853,11712,3928,6099,1994
1369,GRAND_PECO,Grand Peco,Grand Peco,43,3150,1,887,998,2,2,69,95,30,63,45,50,23,51,25,10,12,2,2,43,0x1089,1,1460,960,432,0,2712,302,19988,2491,4798,1888,17495,4430,16775,3688,7268,3672,31573,1948,6847,4084,19871,3897,5451,2554,1940,2353,4338,1305,16398,2320
1370,SUCCUBUS,Succubus,Succubus,87,24960,1,3924,3489,2,2274,729,76,48,100,64,45,80,82,85,10,12,1,6,67,0x2003695,129,1306,1056,288,0,1166,4418,13761,3562,12837,2922,11052,4561,16577,1437,6843,3024,13643,698,1631,3221,2710,1077,7147,3191,20511,1017,18655,3797,1227,823
1371,FAKE_ANGEL,Fake Angel,False Angel,66,10988,1,2100,1570,3,246,91,106,84,112,67,43,81,68,80,10,12,0,8,66,0x3885,129,920,720,336,0,28317,1271,4916,2235,12428,3816,29126,424,18710,2783,4096,4665,13843,4387,5394,4914,14243,1672,20724,1329,11014,715,17413,4800,6172,1323
1372,GOAT,Goat,Goat,19,3980,1,1065,1197,1,381,67,95,43,61,40,48,40,65,31,10,12,1,2,63,0x1089,1,1380,1080,336,0,2411,4384,19982,332,2406,4983,15141,4194,7355,4282,29111,605,13434,256,16088,3581,31141,1008,939,793,20134,2799,24305,2097,20062,1789
1373,LORD_OF_DEATH,Lord of Death,Lord of the Dead,180,603883,1,437121,345252,5,2253,3905,336,73,140,99,30,109,100,90,10,12,2,6,67,0x6283695,1,1446,1296,360,218560,1639,1771,13020,1700,5565,4004,24123,2073,14583,2741,4658,3366,20538,4493,4315,334,5786,3276,4151,1511,18748,3142,20464,1539,12436,4446
1374,INCUBUS,Incubus,Incubus,115,28000,1,3928,3646,1,2040,138,72,46,120,56,52,75,99,70,10,12,1,6,67,0x2003695,129,850,600,336,0,6389,999,12303,922,18839,3982,1660,2555,31437,2039,13984,1205,16323,2553,24043,2182,15035,4680,27298,385,24013,403,2805,1346,19770,3211
1375,THE_PAPER,The Paper,The Paper,23,8500,1,1530,1148,1,72,95,32,39,77,49,30,5,61,5,10,12,1,0,60,0x3885,129,720,864,504,0,13869,4708,14674,4588,22737,2503,5490,1762,14055,3913,28901,4496,4559,1984,7287,4848,13215,2117,4541,1191,6688,409,6110,1327,7596,250
1376,HARPY,Harpy,Harpy,158,4423,1,1201,1349,1,363,25,69,44,71,39,50,31,96,12,10,12,1,6,64,0x2003885,129,972,672,470,0,19545,3681,6136,307,6307,3440,7005,2819,2716,493,6746,2020,4161,4609,14509,1506,2494,3337,18130,3940,7730,2385,6766,4376,28915,244
1377,ELDER,Elder,Elder,111,7341,1,1377,2898,5,270,400,72,41,67,63,35,99,88,61,10,12,2,7,80,0x3885,129,1552,1152,336,0,31187,2807,20384,3436,666,2135,2317,4390,2968,2622,4492,4043,18702,643,7874,3764,7049,3312,12516,682,5581,864,20317,4365,12536,1172
1378,DEMON_PUNGUS,Demon Pungus,Demon Pungus,147,6466,1,1350,1520,1,341,34,80,52,63,61,30,38,79,43,10,12,0,6,65,0x2003885,129,1260,960,672,0,13048,3747,24354,3934,13731,2742,6920,1094,27168,4514,5064,3742,12471,296,4941,3677,13803,1560,2282,1834,16371,2650,7961,211,19633,133
1379,NIGHTMARE_TERROR,Nightmare Terror,Nightmare Terror,7,13289,1,2443,1832,1,813,289,78,37,118,53,55,63,88,43,10,12,2,6,67,0x2003885,1,1216,816,432,0,12090,1744,2533,2598,31288,3174,1562,3876,4309,3572,24299,3987,28485,3307,23047,3030,12969,1676,31162,3353,16720,934,31397,4843,16551,1103
1380,DRILLER,Driller,Driller,66,2719,1,594,669,1,292,16,96,18,62,50,25,15,48,5,10,12,1,2,22,0x3885,1,1300,900,336,0,13566,857,19721,2984,6404,3574,5821,368,12923,3915,16020,2233,11568,264,4040,4860,17399,1996,18526,2674,6835,3692,6218,3203,24306,4085
1381,GRIZZLY,Grizzly,Grizzly,90,2241,1,731,822,1,452,13,109,2,60,26,44,3,78,15,10,12,2,2,63,0x3885,1,1492,1092,192,0,12522,2570,12515,2501,12095,1575,20830,4133,1677,3371,9030,3547,13533,1122,27180,409,18769,3645,31583,1179,2349,4666,2485,3600,4773,4459
1382,DIABOLIC,Diabolic,Diabolic,80,10572,1,2172,1629,1,156,218,68,61,103,80,53,65,78,25,10,12,0,6,47,0x2003885,1,1080,780,180,0,14069,4568,7455,3222,20215,492,27088,1405,6543,699,4237,875,18679,4495,665,3951,13291,1370,1599,730,17003,235,13995,2320,31573,3248
1383,EXPLOSION,Explosion,Explosion,81,7813,1,1900,1425,1,567,157,112,50,91,51,63,50,65,60,10,12,0,2,63,0x3885,1,1260,960,336,0,19799,2451,12323,3169,7429,2782,1654,3159,27298,330,20465,4849,515,2706,20158,3292,2165,3319,2760,4075,12509,2036,6302,2309,12333,1339
1384,DELETER,Deleter,Deleter,38,10000,1,2099,1574,1,373,41,111,53,105,55,53,68,67,73,10,12,1,9,43,0x308D,129,1020,720,384,0,12529,1611,4954,4106,24132,4629,28010,861,659,4977,12995,3445,4956,1501,14287,3697,24401,4211,2549,2207,31414,447,2007,3860,7922,3270
1385,DELETER_,Deleter,Deleter,96,10000,1,2099,1574,1,154,69,114,53,98,65,49,72,57,73,10,12,1,9,43,0x308D,129,1024,624,336,0,24115,4275,18511,626,5311,3805,31256,4200,4336,324,1967,2727,1106,1103,18772,2585,24280,845,31227,3944,24158,2546,13767,2640,6910,4445
1386,SLEEPER,Sleeper,Sleeper,26,5160,1,1034,1160,1,447,14,101,29,74,41,57,27,54,27,10,12,1,0,42,0x3885,129,1350,1200,432,0,13923,202,2832,3738,4934,2285,20407,400,24125,4941,19571,2961,4431,1175,25148,4318,20116,2448,4686,4354,4828,4736,25692,2082,24409,4106
1387,GIG,Gig,Gig,9,8721,1,1769,1327,1,21,3,104,53,92,66,60,48,60,50,10,12,0,2,43,0x3885,129,1264,864,576,0,17331,2409,14279,276,22829,4369,14277,4138,2709,1316,1683,4464,16550,4656,19541,4433,4014,1177,12591,3891,18688,315,20342,3767,28303,144
1388,ARCHANGELING,Archangeling,Arc Angeling,130,25100,1,3253,2910,1,581,108,92,81,32,48,62,99,99,105,10,12,1,8,66,0x6203695,129,1072,672,480,0,25670,4882,12605,2428,6789,2312,15419,1376,13196,4743,14317,3796,16753,201,12834,4313,14237,744,20339,4009,2836,730,2976,2439,13033,3315
1389,DRACULA,Dracula,Dracula,106,350000,1,312480,245520,1,4512,2978,152,146,86,99,88,92,145,82,10,12,2,6,87,0x6283695,129,1290,1140,576,156240,5616,892,28243,2365,18821,410,5286,2117,20285,2392,17245,3481,20506,3776,12310,3007,4403,3960,19621,1527,12940,867,31028,288,4281,2179
1390,VIOLY,Violy,Violy,119,20557,1,2862,2147,10,607,216,74,36,90,86,38,76,90,63,10,12,1,7,40,0x2085,129,1356,1056,540,0,503,4128,22118,3597,13261,1532,13928,2216,1846,3330,6412,1149,20221,466,6504,3270,756,719,1142,3742,2604,1574,20015,4830,6863,2025
1391,GALAPAGO,Galapago,Galapago,43,1221,1,342,386,1,51,37,70,16,30,28,29,18,30,16,10,12,0,2,22,0x108B,129,1430,1080,1080,0,13006,2601,7873,3143,22527,1633,1501,143,12519,1917,20726,2173,19598,573,999,1368,28333,4464,19846,2321,19823,891,1308,2683,4493,3350
1392,ROTAR_ZAIRO,Rotar Zairo,Rotar Zairo,38,1088,1,399,449,10,34,59,57,34,29,70,45,26,61,5,10,12,2,0,44,0x2085,1,2416,2016,432,0,9113,316,22125,3212,5404,620,2870,4513,12689,2457,6741,249,19756,1704,16185,2469,4577,3531,2295,4311,13589,2203,17521,3272,1272,813
1393,G_MUMMY,Mummy,Mummy,38,2155,1,0,0,1,107,10,95,3,54,4,14,1,62,0,10,12,1,1,49,0x3885,129,1772,72,384,0,6938,4138,13849,1218,20711,3153,14527,227,31234,4368,18897,1049,13415,1820,7794,4007,2554,827,12131,680,22620,3168,18821,4720,2872,2602
1394,G_ZOMBIE,Zombie,Zombie,17,234,1,0,0,1,45,10,20,3,15,8,17,0,15,0,10,12,1,1,29,0x3885,1,2612,912,288,0,28484,3414,4916,3889,710,3906,4585,982,12599,4489,5185,1947,15155,3505,12799,2170,17569,2634,31117,3485,27115,1612,12401,2364,14603,1138
1395,CRYSTAL_1,Wind Crystal,Wind Crystal,1,15,1,0,0,1,1,1,160,99,1,1,1,1,999,1,0,0,0,0,20,0x6370001,1,0,0,0,0,15152,4717,16728,945,19737,490,29089,355,7668,1759,31479,2946,2520,4224,5157,2601,22555,1819,19610,2729,16684,539,1938,4969,4603,3835
1396,CRYSTAL_2,Earth Crystal,Earth Crystal,1,15,1,0,0,1,1,1,160,99,1,1,1,1,999,1,0,0,0,0,20,0x6370001,1,0,0,0,0,28379,3472,13279,3667,6465,2418,12764,1492,7011,4922,14192,711,19862,2461,14566,2452,12286,4651,18530,1743,5504,233,2190,4961,10006,4239
1397,CRYSTAL_3,Fire Crystal,Fire Crystal,1,15,1,0,0,1,1,1,160,99,1,1,1,1,999,1,0,0,0,0,20,0x6370001,129,0,0,0,0,20430,763,17461,4364,24256,4818,5481,4127,22893,3989,18633,4241,15000,4691,12106,1331,25161,3228,2011,4471,2764,3842,942,4632,12429,2705
1398,CRYSTAL_4,Water Crystal,Water Crystal,1,15,1,0,0,1,1,1,160,99,1,1,1,1,999,1,0,0,0,0,20,0x6370001,129,0,0,0,0,6002,1287,4228,399,1612,4671,2632,4781,20230,576,6211,2538,24062,3413,5901,3124,17068,344,22195,2063,16343,3766,14674,629,1810,2320

// Event MVP
1399,EVENT_BAPHO,Baphomet,Baphomet,63,1264000,0,78525,25106,1,1115,713,35,45,1,152,96,85,120,95,10,12,2,6,67,0x6283695,129,768,768,576,130875,5293,901,5060,3041,5279,140,16714,1949,19794,3247,12545,4851,16563,2938,21013,1575,27123,1444,28303,4874,11703,1214,12686,999,14190,3376

// Amatsu (6.0)
1400,KARAKASA,Karakasa,Karakasa,104,3092,1,765,860,1,46,7,93,29,66,73,33,20,53,60,10,12,1,0,60,0x81,1,1638,2016,576,0,13890,3892,20548,1097,24035,4414,7259,2419,4073,4976,710,3417,20423,505,10038,291,630,4824,7542,2788,19102,657,7623,2313,14596,4695
1401,SHINOBI,Shinobi,Shinobi,74,8000,1,1691,1902,3,220,19,49,45,71,70,55,30,69,30,10,12,1,7,67,0x3695,1,1003,1152,336,0,4594,4788,7282,458,31527,1905,22548,4486,2984,2937,7163,4734,7860,2729,1352,1207,6911,3695,12438,1823,18633,2011,12011,1035,13995,3549
